0,-1,219.31,188.49,245.50,218.56,-1,-1,-1,-1
0,-1,47.56,195.28,115.48,221.48,-1,-1,-1,-1
0,0,296.74,161.75,455.23,292.37,-1,-1,-1,-1
0,1,737.62,161.53,931.11,374.00,-1,-1,-1,-1
0,2,1106.14,166.58,1204.47,323.88,-1,-1,-1,-1
1,-1,228.12,183.03,258.83,217.34,-1,-1,-1,-1
1,-1,59.21,191.30,137.37,227.43,-1,-1,-1,-1
1,0,294.90,156.02,452.20,284.62,-1,-1,-1,-1
1,1,745.02,156.39,938.84,374.00,-1,-1,-1,-1
1,2,1138.34,160.87,1223.34,324.15,-1,-1,-1,-1
2,-1,236.27,175.50,267.21,211.03,-1,-1,-1,-1
2,-1,68.91,183.81,145.87,224.02,-1,-1,-1,-1
2,0,293.09,150.47,449.26,277.10,-1,-1,-1,-1
2,1,752.41,151.25,946.56,374.00,-1,-1,-1,-1
2,2,1151.36,154.63,1223.69,324.38,-1,-1,-1,-1
3,-1,243.86,168.79,275.27,204.27,-1,-1,-1,-1
3,-1,62.33,165.38,166.91,201.50,-1,-1,-1,-1
3,0,291.33,145.08,446.40,269.81,-1,-1,-1,-1
3,1,759.79,146.10,954.28,374.00,-1,-1,-1,-1
3,2,1154.84,148.36,1241.00,321.63,-1,-1,-1,-1
4,-1,252.53,168.66,284.46,202.85,-1,-1,-1,-1
4,-1,59.32,170.67,174.83,207.91,-1,-1,-1,-1
4,0,290.29,146.64,444.39,269.47,-1,-1,-1,-1
4,1,767.16,140.94,961.99,374.00,-1,-1,-1,-1
4,2,1180.68,151.03,1241.00,325.02,-1,-1,-1,-1
5,-1,260.84,170.19,293.21,204.16,-1,-1,-1,-1
5,-1,90.25,170.40,197.45,205.15,-1,-1,-1,-1
5,0,289.27,148.16,442.43,269.15,-1,-1,-1,-1
5,1,766.12,144.06,964.27,374.00,-1,-1,-1,-1
5,2,1208.54,153.73,1241.00,328.29,-1,-1,-1,-1
5,3,371.26,156.48,456.13,198.95,-1,-1,-1,-1
6,-1,269.51,172.05,302.09,206.04,-1,-1,-1,-1
6,-1,101.26,172.03,206.35,208.54,-1,-1,-1,-1
6,0,288.04,147.11,439.33,266.44,-1,-1,-1,-1
6,1,765.13,147.12,966.44,374.00,-1,-1,-1,-1
6,3,379.39,159.15,464.52,201.76,-1,-1,-1,-1
7,-1,104.50,171.90,215.31,205.94,-1,-1,-1,-1
7,0,286.85,148.66,436.32,266.39,-1,-1,-1,-1
7,1,764.18,150.15,968.50,374.00,-1,-1,-1,-1
7,3,387.60,161.84,472.99,204.63,-1,-1,-1,-1
8,-1,113.55,174.53,212.09,208.84,-1,-1,-1,-1
8,0,285.69,151.76,433.40,267.93,-1,-1,-1,-1
8,1,763.28,153.14,970.46,374.00,-1,-1,-1,-1
8,3,395.89,164.55,481.53,207.55,-1,-1,-1,-1
9,-1,125.16,170.46,220.37,210.45,-1,-1,-1,-1
9,0,284.54,151.84,430.54,266.49,-1,-1,-1,-1
9,1,762.42,156.08,972.32,374.00,-1,-1,-1,-1
9,3,404.26,167.30,490.15,210.51,-1,-1,-1,-1
10,-1,133.43,175.93,229.59,213.72,-1,-1,-1,-1
10,0,283.45,158.07,427.78,271.25,-1,-1,-1,-1
10,1,760.78,156.37,967.96,374.00,-1,-1,-1,-1
10,3,412.71,170.07,498.84,213.50,-1,-1,-1,-1
11,-1,140.80,177.58,237.92,216.44,-1,-1,-1,-1
11,0,282.44,158.38,425.71,270.30,-1,-1,-1,-1
11,1,759.16,156.65,963.72,374.00,-1,-1,-1,-1
11,3,419.41,169.35,506.09,213.07,-1,-1,-1,-1
12,-1,147.16,175.47,245.31,215.53,-1,-1,-1,-1
12,0,281.46,158.69,423.68,269.37,-1,-1,-1,-1
12,1,757.58,156.92,959.57,374.00,-1,-1,-1,-1
12,3,426.20,168.62,513.43,212.63,-1,-1,-1,-1
13,-1,153.87,173.37,253.35,213.73,-1,-1,-1,-1
13,0,280.49,158.99,421.69,268.46,-1,-1,-1,-1
13,1,756.02,157.19,955.53,374.00,-1,-1,-1,-1
13,3,433.09,167.88,520.86,212.19,-1,-1,-1,-1
14,-1,161.13,175.24,261.56,214.29,-1,-1,-1,-1
14,0,279.54,159.28,419.74,267.57,-1,-1,-1,-1
14,1,754.50,157.45,951.58,374.00,-1,-1,-1,-1
14,3,440.06,167.13,528.38,211.74,-1,-1,-1,-1
15,-1,168.37,176.79,269.72,216.14,-1,-1,-1,-1
15,0,278.60,159.56,417.83,266.70,-1,-1,-1,-1
15,1,748.58,161.92,944.95,374.00,-1,-1,-1,-1
15,3,447.13,166.37,535.99,211.29,-1,-1,-1,-1
16,-1,174.69,172.71,277.40,214.53,-1,-1,-1,-1
16,0,278.58,152.93,415.33,259.08,-1,-1,-1,-1
16,1,742.82,166.23,938.48,374.00,-1,-1,-1,-1
16,3,454.52,166.66,543.92,211.89,-1,-1,-1,-1
17,-1,180.14,175.51,284.31,215.32,-1,-1,-1,-1
17,0,278.63,158.18,412.94,263.40,-1,-1,-1,-1
17,1,737.23,170.40,932.16,374.00,-1,-1,-1,-1
17,3,462.01,166.96,551.94,212.50,-1,-1,-1,-1
18,-1,204.48,185.47,269.84,215.52,-1,-1,-1,-1
18,0,279.84,165.30,411.85,269.49,-1,-1,-1,-1
18,1,731.80,174.41,925.97,374.00,-1,-1,-1,-1
18,3,469.55,171.46,560.04,217.34,-1,-1,-1,-1
19,-1,212.32,190.12,279.75,222.47,-1,-1,-1,-1
19,0,281.04,172.03,410.77,275.47,-1,-1,-1,-1
19,1,726.52,178.29,919.92,374.00,-1,-1,-1,-1
19,3,477.20,176.03,568.25,222.24,-1,-1,-1,-1
20,-1,221.44,197.05,289.22,229.93,-1,-1,-1,-1
20,0,282.21,178.42,409.71,281.33,-1,-1,-1,-1
20,1,718.53,177.44,910.50,374.00,-1,-1,-1,-1
20,3,484.95,180.13,576.57,227.22,-1,-1,-1,-1
21,-1,229.31,195.95,297.45,228.99,-1,-1,-1,-1
21,0,287.10,176.36,410.35,278.15,-1,-1,-1,-1
21,1,710.76,176.61,901.33,374.00,-1,-1,-1,-1
21,3,494.06,178.37,586.05,225.51,-1,-1,-1,-1
22,-1,238.02,191.54,306.55,224.52,-1,-1,-1,-1
22,0,291.91,172.67,410.94,273.27,-1,-1,-1,-1
22,1,703.18,175.81,892.40,374.00,-1,-1,-1,-1
22,3,503.27,176.59,595.64,223.77,-1,-1,-1,-1
23,-1,246.02,187.75,314.88,220.74,-1,-1,-1,-1
23,-1,407.44,182.27,436.60,219.77,-1,-1,-1,-1
23,0,296.64,169.03,411.49,268.47,-1,-1,-1,-1
23,1,695.81,175.05,883.65,374.00,-1,-1,-1,-1
23,3,512.59,174.60,605.34,222.02,-1,-1,-1,-1
24,-1,253.79,188.92,323.02,222.06,-1,-1,-1,-1
24,-1,410.16,184.50,447.16,221.93,-1,-1,-1,-1
24,0,301.32,169.62,412.05,268.18,-1,-1,-1,-1
24,1,688.62,174.30,875.10,374.00,-1,-1,-1,-1
24,3,522.02,172.53,615.16,220.24,-1,-1,-1,-1
25,-1,260.74,188.70,330.43,222.02,-1,-1,-1,-1
25,-1,422.97,172.85,453.02,217.54,-1,-1,-1,-1
25,0,305.92,170.20,412.56,267.89,-1,-1,-1,-1
25,1,679.10,172.16,861.07,373.78,-1,-1,-1,-1
25,3,529.27,170.34,623.43,218.58,-1,-1,-1,-1
26,-1,270.57,178.31,311.72,211.38,-1,-1,-1,-1
26,-1,430.49,167.55,463.63,217.73,-1,-1,-1,-1
26,0,313.52,159.70,414.78,256.07,-1,-1,-1,-1
26,1,669.80,170.08,847.41,368.67,-1,-1,-1,-1
26,3,533.27,168.11,629.36,217.22,-1,-1,-1,-1
27,-1,278.03,171.02,317.76,209.49,-1,-1,-1,-1
27,-1,437.63,162.02,471.29,211.84,-1,-1,-1,-1
27,0,321.01,154.09,416.95,249.45,-1,-1,-1,-1
27,1,660.71,168.05,834.12,363.71,-1,-1,-1,-1
27,3,544.26,165.82,640.49,215.14,-1,-1,-1,-1
28,-1,284.16,171.47,323.93,208.54,-1,-1,-1,-1
28,-1,444.11,161.49,478.15,209.68,-1,-1,-1,-1
28,0,328.41,156.48,419.10,250.84,-1,-1,-1,-1
28,1,651.83,166.07,821.18,358.88,-1,-1,-1,-1
28,3,552.00,163.48,649.28,213.36,-1,-1,-1,-1
29,-1,292.00,175.20,331.78,211.83,-1,-1,-1,-1
29,-1,460.38,170.87,482.92,206.50,-1,-1,-1,-1
29,0,334.34,157.42,422.42,250.70,-1,-1,-1,-1
29,1,643.14,164.12,808.57,354.19,-1,-1,-1,-1
29,3,559.91,161.09,658.27,211.54,-1,-1,-1,-1
30,-1,298.99,176.79,338.80,214.32,-1,-1,-1,-1
30,-1,469.13,170.47,492.31,208.92,-1,-1,-1,-1
30,0,338.49,159.80,425.66,252.10,-1,-1,-1,-1
30,1,634.54,163.65,795.31,351.59,-1,-1,-1,-1
30,3,568.00,158.64,667.45,209.67,-1,-1,-1,-1
31,-1,306.84,175.88,346.70,214.29,-1,-1,-1,-1
31,-1,477.79,170.73,501.45,209.65,-1,-1,-1,-1
31,0,344.93,158.82,431.11,250.14,-1,-1,-1,-1
31,1,626.12,163.20,782.29,349.05,-1,-1,-1,-1
31,3,576.86,158.29,677.45,209.92,-1,-1,-1,-1
32,-1,314.45,175.77,354.36,214.01,-1,-1,-1,-1
32,-1,486.16,171.31,510.18,210.49,-1,-1,-1,-1
32,0,351.79,158.39,436.93,248.79,-1,-1,-1,-1
32,1,617.88,162.76,769.49,346.57,-1,-1,-1,-1
32,3,585.93,157.92,687.68,210.18,-1,-1,-1,-1
33,-1,322.00,176.32,361.97,214.61,-1,-1,-1,-1
33,-1,494.60,171.33,518.74,210.88,-1,-1,-1,-1
